question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Implement a stack using a queue algorithm.,Software Engineer,Software Development Engineer (SDE) II,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Implement a stack using a queue algorithm.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find all the nodes with a distance of 3 in a Binary Search Tree?,Software Engineer,Software Engineer(Internship),Amazon,2023,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find all the nodes with a distance of 3 in a Binary Search Tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe database memory structures?,Solutions Engineer,Solutions Architect,Amazon,2022,manual,bigtech,senior,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'Can you describe database memory structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How familiar are you with Binary Search Trees (BST)?,Software Engineer,SDE-intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How familiar are you with Binary Search Trees (BST)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with data structures such as arrays and dictionaries?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Do you have experience with data structures such as arrays and dictionaries?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What security measures have you implemented in previous projects?,Cybersecurity Engineer,Security Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What security measures have you implemented in previous projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Solve a simple mathematical problem by writing a function, using a given helper function.",Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Solve a simple mathematical problem by writing a function, using a given helper function.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What coding problems have you worked on in the past?,Software Engineer,Senior Software Engineer,Amazon,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What coding problems have you worked on in the past?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a time when you had to find mistakes in code?,Software Engineer,SWE I,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a time when you had to find mistakes in code?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain your experience with coding and programming languages.,Software Engineer,SDE Internship,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain your experience with coding and programming languages.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you find the K largest elements from a large file or array?,Software Engineer,Software Developer,Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you find the K largest elements from a large file or array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of graphs?,Software Engineer,Software Development Engineer (SDE),"Amazon, Synopsys Inc",2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of graphs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your understanding of tree structures?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'What is your understanding of tree structures?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is functional testing?,QA/Testing,Software QA Engineer,"Accenture, Amazon, Deloitte, FIS, HCLTech, Wipro ",2022,manual,industry,mid,General CS,"Functional testing is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is functional testing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have knowledge about dynamic programming?,Software Engineer,Software Engineer,Amazon,2020,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Do you have knowledge about dynamic programming?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Are you familiar with Data Structures and Algorithms, specifically Graphs and Trees?",Software Engineer,Software Engineer,Amazon,2020,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Are you familiar with Data Structures and Algorithms, specifically Graphs and Trees?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Explain how the Stack data structure can be used to find the next greater element in an array.,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2020,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how the Stack data structure can be used to find the next greater element in an array.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the occurrence of a character in a string?,QA/Testing,Quality Assurance Engineer,Amazon,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the occurrence of a character in a string?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you invert a Binary Tree?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you invert a Binary Tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you design a Video Streaming Service?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you design a Video Streaming Service?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve a palindrome problem?,Full Stack Developer,Fullstack Developer,"Amazon, American Express",2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you solve a palindrome problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you return the number of islands in a 2D binary grid representing '1's as land and '0's as water?,Software Engineer,Software Development Engineer (SDE),Amazon,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you return the number of islands in a 2D binary grid representing '1's as land and '0's as water?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you handle data imbalancing?,ML & Data,Data Scientist Intern,Amazon,2023,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you handle data imbalancing?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how queues work?,Software Engineer,Software Engineer,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how queues work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you write an algorithm to assist with inventory adjustment and cost prediction?,Software Engineer,Senior Software Engineer,Amazon,2023,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write an algorithm to assist with inventory adjustment and cost prediction?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how trees and arrays are used in data structures and algorithms?,Software Engineer,SDE-2,Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how trees and arrays are used in data structures and algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve graph problems using DFS or BFS traversal?,Software Engineer,Software Development Engineer (SDE),Amazon,2023,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you solve graph problems using DFS or BFS traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with sliding window problems?,Software Engineer,Software Developer,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with sliding window problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how Binary Search works?,Software Engineer,Senior Software Developer,"Amazon, HERE Technologies, Meta, Publicis Sapient, Tech Mahindra",2021,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe how Binary Search works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you solve the number of islands problem?,Software Engineer,Java Developer,"Amazon, Goldman Sachs",2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you solve the number of islands problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with object-oriented design?,Software Engineer,Software Engineer,"Amazon, DraftKings",2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with object-oriented design?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How do you find the X-closest locations from the truck's location (0,0) based on a list of coordinates (x,y)?",Software Engineer,SDE1,Amazon,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How do you find the X-closest locations from the truck's location (0,0) based on a list of coordinates (x,y)?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What formula is used to calculate the distance between two points using their coordinates?,Software Engineer,SDE1,Amazon,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What formula is used to calculate the distance between two points using their coordinates?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Design a database for a given usecase.,Data Engineer,Data Engineer Intern,Amazon,2022,manual,bigtech,junior,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'Design a database for a given usecase.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how Pascal's triangle works.,Software Engineer,Software Engineer Graduate,"Amazon, Cerner Corporation",2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how Pascal's triangle works.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the count of N digit numbers whose sum of digits equals a given sum?,Software Engineer,Software Developer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the count of N digit numbers whose sum of digits equals a given sum?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you create a program that converts Roman numerals to numbers?,Frontend Developer,Frontend Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you create a program that converts Roman numerals to numbers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Create a function that adds the i and j elements of a matrix?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Create a function that adds the i and j elements of a matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you compute the pair of values with the smallest non-negative difference from two arrays of integers?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you compute the pair of values with the smallest non-negative difference from two arrays of integers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Was the interview mainly focused on Data Structures and Algorithms?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Was the interview mainly focused on Data Structures and Algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to map an array of integers to another array of integers,Software Engineer,Software Engineer Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to map an array of integers to another array of integers'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to approach Leetcode medium level questions?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to approach Leetcode medium level questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your understanding of Data Structures through coding questions?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your understanding of Data Structures through coding questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is the difference between discriminative and generative machine learning?,ML & Data,Machine Learning Engineer Intern,Amazon,2022,manual,bigtech,junior,General CS,"Key Differences:
• Definition and purpose differ
• Usage scenarios are different
• Performance/behavior varies
Provide one example for each.",Identify the main concept in: 'What is the difference between discriminative and generative machine learning?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe a technical problem you have encountered and successfully resolved?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe a technical problem you have encountered and successfully resolved?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How can non-maximum suppression be used to eliminate duplicate detections?,ML & Data,Machine Learning Engineer Intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How can non-maximum suppression be used to eliminate duplicate detections?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain search algorithms used in warehouses?,Software Engineer,Student Software Developer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain search algorithms used in warehouses?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you give an example of a task that involves finding pairs of anagrams in a list of words?,Software Engineer,Software Developer Intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you give an example of a task that involves finding pairs of anagrams in a list of words?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to perform BFS on a tree?,Software Engineer,Software Development Engineer (SDE) Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to perform BFS on a tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how you would design a scalable and reliable system?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe how you would design a scalable and reliable system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain topics related to sorting, hashing, and priority queue?",Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.","Identify the main concept in: 'Can you explain topics related to sorting, hashing, and priority queue?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you solve medium problems on Leetcode?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you solve medium problems on Leetcode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe your experience with solving Leetcode problems?,Software Engineer,Software Engineer,"Amazon, Google",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe your experience with solving Leetcode problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the counting sequence merge sort algorithm?,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the counting sequence merge sort algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would approach a problem involving finding the sum of four elements?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would approach a problem involving finding the sum of four elements?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain LRU (Least Recently Used) algorithm,Software Engineer,Software Development Engineer (SDE),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain LRU (Least Recently Used) algorithm'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of sliding window subarray?,Software Engineer,SWE Intern,Amazon,2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of sliding window subarray?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience solving Leetcode problems ranging from easy to medium difficulty?,Software Engineer,SDE-intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience solving Leetcode problems ranging from easy to medium difficulty?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of finding the minimum product of an array using Depth First Search (DFS)?,Software Engineer,Software Engineer,Amazon,2022,manual,bigtech,mid,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the process of finding the minimum product of an array using Depth First Search (DFS)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain your experience working with data structures.,Software Engineer,Software Development Engineer Intern,Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain your experience working with data structures.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert a string to an integer and a float?,Software Engineer,Senior Software Developer,Amazon,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you convert a string to an integer and a float?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would approach solving a two sums problem?,Software Engineer,Software Development Engineer (SDE1),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would approach solving a two sums problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss your experience with systems design questions?,Software Engineer,Software Development Engineer (SDE1),Amazon,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss your experience with systems design questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you handle missing data in a dataset?,ML & Data,Data Scientist,"Amazon, Google",2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you handle missing data in a dataset?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Are you familiar with binary search trees?,Software Engineer,Software Engineer(Internship),"Amazon, Google",2021,manual,,,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Are you familiar with binary search trees?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain Breadth-First Search (BFS)?,Software Engineer,Software Engineer-Graduate,"Amazon, Micron Technology, PayPal",2018,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain Breadth-First Search (BFS)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of working in React?,Frontend Developer,Front End Developer,Amazon,2022,manual,bigtech,mid,Operating System,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the process of working in React?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked with validating strings using regular expressions?,Software Engineer,Software Engineer(Internship),Amazon,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with validating strings using regular expressions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you approach solving a coding test involving finding the number of islands?,Software Engineer,Software Development Engineer II,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you approach solving a coding test involving finding the number of islands?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you worked on scheduling meeting rooms before?,Software Engineer,Software Development Engineer (SDE) -1,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked on scheduling meeting rooms before?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a valid anagram and how would you group anagrams?,Software Engineer,Software Development Engineer II,Amazon,2021,manual,bigtech,mid,General CS,"A valid anagram and how would you group anagrams is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a valid anagram and how would you group anagrams?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Tell us about your experience with data structures and algorithms.,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Tell us about your experience with data structures and algorithms.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your proficiency in database management systems?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'Can you explain your proficiency in database management systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Create a function that takes in an integer and reaches the number 1 as quickly as possible by either subtracting by 1, subtracting by 2, or dividing by 2.",Software Engineer,Software Developer Intern (SDE),Amazon,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Create a function that takes in an integer and reaches the number 1 as quickly as possible by either subtracting by 1, s'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain how LRU Cache works?,Software Engineer,TDP Software Engineer,"Amazon, Capital One, Microsoft, Twilio, Two Sigma",2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how LRU Cache works?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide an example of a time when you had to debug code?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide an example of a time when you had to debug code?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you typically approach coding problems?,Software Engineer,Software Development Engineer (SDE) II,Amazon,2021,manual,,,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you typically approach coding problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement matrix multiplication?,Software Engineer,SDE Intern,Amazon,2021,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you implement matrix multiplication?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss the complexities of matrix multiplication?,Software Engineer,SDE Intern,Amazon,2021,manual,,,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you discuss the complexities of matrix multiplication?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe your experience with solving array problems?,Software Engineer,Student Software Engineer,Amazon,2021,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe your experience with solving array problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is your knowledge of Database Management Systems (DBMS)?,Software Engineer,SDE-intern,"Amazon, IBM , Informatica, Infosys, Siemens, Tata Consultancy Services, UBS",2021,manual,bigtech,junior,DBMS,"A DBMS is software that manages databases and allows storing, retrieving, updating and securing data efficiently.
It ensures data integrity, security and concurrency control.
Examples: MySQL, PostgreSQL, Oracle.",Identify the main concept in: 'What is your knowledge of Database Management Systems (DBMS)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to find the Longest Common Sub-sequence using an On^2 approach?,Software Engineer,Software Engineer II,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to find the Longest Common Sub-sequence using an On^2 approach?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you build a reusable component in plain JavaScript?,Software Engineer,Software Engineer,Amazon,2021,manual,bigtech,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you build a reusable component in plain JavaScript?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find a repeated character in a string.,Software Engineer,Software Development Engineer,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Find a repeated character in a string.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"How would you write a query to get the cumulative number of new users added by the day from a users table, with the total reset every month?",ML & Data,Data Scientist,Amazon,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'How would you write a query to get the cumulative number of new users added by the day from a users table, with the tota'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Have you worked with SQL Joins?,Software Engineer,Entry Level Software Engineer,"Amazon, Tata Consultancy Services",2019,manual,bigtech,junior,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you worked with SQL Joins?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
