question,position,job_title,company,year,source,company_type,seniority,Subject,Model Answer,Hint Suggestion,Approach Suggestion
Can you write a function to return the median in Python?,Data Engineer,Data Engineer Manager,Meta,2016,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you write a function to return the median in Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of serializing and deserializing a Binary Search Tree (BST)?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the process of serializing and deserializing a Binary Search Tree (BST)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how you would find the minimum k elements of a list?,Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how you would find the minimum k elements of a list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Given many points, find k points that are closest to the origin.",Software Engineer,Software Engineer,Meta,2016,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case","Identify the main concept in: 'Given many points, find k points that are closest to the origin.'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain a time when you had to solve a typical algorithm problem?,Software Engineer,Software Engineering New Grad,Meta,2016,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a time when you had to solve a typical algorithm problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you had experience with string manipulation in previous roles?,Software Engineer,Software Engineering New Grad,Meta,2016,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Have you had experience with string manipulation in previous roles?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you discuss a time when you were involved in system design?,Software Engineer,Software Engineering New Grad,Meta,2016,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you discuss a time when you were involved in system design?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you have experience with designing machine learning systems?,Software Engineer,Software Engineering New Grad,Meta,2016,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you have experience with designing machine learning systems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to determine if a string is a palindrome.,Software Engineer,Software Engineer,"FactSet, General Motors, Meta, Microsoft",2024,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to determine if a string is a palindrome.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with algorithms related to finding medians?,Software Engineer,Software Engineer(Internship),Meta,2022,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with algorithms related to finding medians?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine if parentheses are correct in a string of characters using an algorithm?,Software Engineer,Software Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you determine if parentheses are correct in a string of characters using an algorithm?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Do you consider yourself proficient in solving hard LeetCode style questions?,Software Engineer,Software Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Do you consider yourself proficient in solving hard LeetCode style questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a situation where you had to troubleshoot and resolve a technical issue related to building structural integrity?,Software Engineer,Software Development Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain a situation where you had to troubleshoot and resolve a technical issue related to building structural i'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to print all paths from the root to the leaf of a tree using both recursive and iterative methods?,Software Engineer,Software Engineer,Meta,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to print all paths from the root to the leaf of a tree using both recursive and iterative methods?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you determine if a given string is a palindrome?,Software Engineer,Software Engineer,"Deutsche Bank, Meta",2015,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you determine if a given string is a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how hash tables work and provide an example of when you would use one?,Software Engineer,Software Engineer,Meta,2015,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how hash tables work and provide an example of when you would use one?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you define an engagement metric?,ML & Data,Data Scientist,Meta,2015,manual,bigtech,mid,General CS,"The concept is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'Can you define an engagement metric?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate your understanding of recursive-based algorithms?,Software Engineer,Software Engineer(Internship),Meta,2015,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate your understanding of recursive-based algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain Big-O efficiency?,Software Engineer,Software Engineer(Internship),Meta,2015,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain Big-O efficiency?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of tree traversal?,Software Engineer,Software Engineer,"Ab Initio, Meta, Palantir",2015,manual,industry,mid,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the process of tree traversal?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain Prototypal inheritance in JavaScript.,Software Engineer,Software Engineer,"EPAM Systems , Meta, REI Systems",2024,manual,industry,mid,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Explain Prototypal inheritance in JavaScript.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explore features in Rotten Tomatoes data to predict whether a movie will be certified fresh or rotten by critics?,ML & Data,Data Scientist,Meta,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explore features in Rotten Tomatoes data to predict whether a movie will be certified fresh or rotten by critics'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to implement a graph data structure?,Software Engineer,Software Engineer,"Meta, Microsoft",2020,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to implement a graph data structure?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a sliding window and how is it used in algorithms?,Software Engineer,Software Engineer(Internship),Meta,2020,manual,bigtech,junior,General CS,"A sliding window and how is it used in algorithms is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a sliding window and how is it used in algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What is a greedy algorithm and can you provide an example of how it is used?,Software Engineer,Software Engineer(Internship),Meta,2020,manual,bigtech,junior,General CS,"A greedy algorithm and can you provide an example of how it is used is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.",Identify the main concept in: 'What is a greedy algorithm and can you provide an example of how it is used?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Have you had experience with data modeling in previous projects?,Data Engineer,Data Engineer,Meta,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Have you had experience with data modeling in previous projects?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with simple data structures questions from LeetCode?,Software Engineer,Senior Software Engineer,Meta,2020,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with simple data structures questions from LeetCode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What experience do you have with SQL based questions?,ML & Data,Data Science Intern,Meta,2020,manual,bigtech,junior,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What experience do you have with SQL based questions?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you troubleshoot a laptop that cannot connect to the local WiFi?,System Administrator,Systems Administrator,Meta,2020,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you troubleshoot a laptop that cannot connect to the local WiFi?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with system design in relation to machine learning?,ML & Data,Senior Machine Learning Engineer,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with system design in relation to machine learning?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would approach solving a meeting room interval problem?,Software Engineer,Software Engineer(Internship),Meta,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would approach solving a meeting room interval problem?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you solve basic algorithm problems?,Software Engineer,Software Engineer,"Bloomberg LP, Meta",2021,manual,industry,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you solve basic algorithm problems?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you display results when someone searches for 'Things to do in San Francisco'?,ML & Data,"Data Scientist, Analytics",Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you display results when someone searches for 'Things to do in San Francisco'?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you manage dependencies on a project?,Software Engineer,Software Engineer,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you manage dependencies on a project?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to perform a self join in SQL?,ML & Data,Data Scientist,Meta,2021,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to perform a self join in SQL?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you demonstrate how to determine if a string is a palindrome?,Software Engineer,Entry Level Software Engineer,Meta,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you demonstrate how to determine if a string is a palindrome?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you detect spam?,ML & Data,Data Science Intern,Meta,2020,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you detect spam?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you implement an algorithm to sort an array in ascending order?,Software Engineer,Software Engineer(Internship),Meta,2019,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How would you implement an algorithm to sort an array in ascending order?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you find the leftmost occurrence of a number in an array?,Software Engineer,Software Engineer(Internship),Meta,2019,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'How do you find the leftmost occurrence of a number in an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you handle setting an entire row and column to 0 in a given m x n matrix when an element is 0?,Software Engineer,Software Engineer(Internship),Meta,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you handle setting an entire row and column to 0 in a given m x n matrix when an element is 0?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert a hexadecimal string to its integer equivalent?,Software Engineer,Software Engineer(Internship),Meta,2019,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you convert a hexadecimal string to its integer equivalent?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how you would use regex for string matching?,Software Engineer,Software Engineer New Grad,Meta,2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how you would use regex for string matching?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to print the diagonals of a given matrix?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to print the diagonals of a given matrix?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you print a given binary tree in column order?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you print a given binary tree in column order?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to find all possible strings that can be generated from an input string based on a given mapping.,Software Engineer,Software Developer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Explain how to find all possible strings that can be generated from an input string based on a given mapping.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"What is the expected output when given the input '12' and the mapping '1' => ['a', 'b', 'c'] and '2' => ['d', 'e']?",Software Engineer,Software Developer,Meta,2017,manual,bigtech,mid,General CS,"The expected output when given the input '12' and the mapping '1' => ['a', 'b', 'c'] and '2' => ['d', 'e'] is a fundamental concept in computer science explaining how a component or system works.
Include definition, working and example for full marks.","Identify the main concept in: 'What is the expected output when given the input '12' and the mapping '1' => ['a', 'b', 'c'] and '2' => ['d', 'e']?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
Can you explain the Move Zeroes Problem from Leetcode?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain the Move Zeroes Problem from Leetcode?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how to perform a level order traversal of a binary tree?,Software Engineer,Software Engineering,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe how to perform a level order traversal of a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to add binary strings?,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain how to add binary strings?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you implement an event emitter class?,Frontend Developer,Frontend Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you implement an event emitter class?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you go about merging k sorted lists?,Software Engineer,Software Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you go about merging k sorted lists?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to calculate the dot product of sparse vectors stored as hashmaps?,Data Engineer,Data Engineer,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to calculate the dot product of sparse vectors stored as hashmaps?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Explain how to render HTML based on a given string and style array like a rich text editor,Frontend Developer,Frontend Engineer,Meta,2017,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Explain how to render HTML based on a given string and style array like a rich text editor'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you position a small image over a large image on hover?,Frontend Developer,Frontend Engineer,Meta,2017,manual,bigtech,mid,Computer Networks,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you position a small image over a large image on hover?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you ensure that each of the images goes to different URLs?,Frontend Developer,Frontend Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you ensure that each of the images goes to different URLs?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the length of the longest increasing subset in an array of integers.,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the length of the longest increasing subset in an array of integers.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the length of the longest increasing subsequence in an array of integers.,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the length of the longest increasing subsequence in an array of integers.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain different ways to save persistent data?,Android Developer,Senior Android Developer,Meta,2017,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain different ways to save persistent data?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What kind of data structures and algorithms have you worked with?,Software Engineer,Software Engineer(Internship),Meta,2017,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What kind of data structures and algorithms have you worked with?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you generate Fibonacci numbers?,Solutions Engineer,Solutions Engineer,Meta,2017,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you generate Fibonacci numbers?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you merge two sorted arrays?,Software Engineer,SWE Intern,"Amazon, Bloomberg LP, LinkedIn, Meta, Tesla",2022,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you merge two sorted arrays?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you go about collecting and labeling different types of data for the predictive system?,ML & Data,Machine Learning Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you go about collecting and labeling different types of data for the predictive system?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you use the union function in SQL to count something conditional on something else?,ML & Data,Senior Data Scientist,Meta,2022,manual,bigtech,senior,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you use the union function in SQL to count something conditional on something else?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain your experience with medium-difficulty algorithms?,Software Engineer,Senior Software Engineer,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain your experience with medium-difficulty algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe the process of implementing a long multiplication function?,Software Engineer,Software Engineer (Swe II),Meta,2022,manual,bigtech,mid,Operating System,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.",Identify the main concept in: 'Can you describe the process of implementing a long multiplication function?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you walk me through your coding experience?,Frontend Developer,Juniro Front-End Developer,"Google, Meta",2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you walk me through your coding experience?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain a scenario where you had to find the smallest subtree that contains all the deepest nodes of the original tree?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain a scenario where you had to find the smallest subtree that contains all the deepest nodes of the origina'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you determine if a given string is a K-Palindrome or not?,Software Engineer,Software Engineer,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you determine if a given string is a K-Palindrome or not?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
"Can you explain call(), apply() and bind() in javascript?",Frontend Developer,Frontend  Developer Intern,Meta,2022,manual,bigtech,junior,Computer Networks,"This is a networking concept enabling communication between computers over a network using standardized protocols.
It ensures reliable data transmission and addressing between devices.","Identify the main concept in: 'Can you explain call(), apply() and bind() in javascript?'. What problem does it solve?","Answer in 3 parts: definition, working, and example."
What are some typical metrics that you use as a project manager?,Product Manager,Senior Product Manager,Meta,2022,manual,bigtech,senior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What are some typical metrics that you use as a project manager?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Write SQL statements based on given scenarios.,Data Engineer,Data Engineer,Meta,2022,manual,bigtech,mid,DBMS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Write SQL statements based on given scenarios.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
What metrics would you propose to measure the success of this new feature?,Data Analyst,Data Analyst,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'What metrics would you propose to measure the success of this new feature?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How would you build an A/B test?,ML & Data,Data Scientist,Meta,2022,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How would you build an A/B test?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you return the smallest two numbers in an array?,Software Engineer,Software Engineer(Internship),Meta,2018,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you return the smallest two numbers in an array?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you determine if there is a subset of 3 elements in an array of integers that sums up to 0?,Software Engineer,Software Engineer(Internship),Meta,2018,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you determine if there is a subset of 3 elements in an array of integers that sums up to 0?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you verify if a word is a palindrome or can become a palindrome by removing a letter?,Software Engineer,Software Engineer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you verify if a word is a palindrome or can become a palindrome by removing a letter?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe how you would serialize and deserialize a binary tree?,Software Engineer,Software Engineer(Internship),Meta,2018,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you describe how you would serialize and deserialize a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you describe the basic syntax and functions of Python?,Data Engineer,Data Engineer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you describe the basic syntax and functions of Python?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you provide a function to print out all possible combinations of a given string of the same length?,ML & Data,Data Scientist Infrastructure,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you provide a function to print out all possible combinations of a given string of the same length?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain how to delete a node from a linked list?,Software Engineer,Software Engineer,"Meta, SAP",2018,manual,bigtech,mid,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain how to delete a node from a linked list?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you construct a palindrome checker?,Software Engineer,Software Engineer(Internship),Meta,2018,manual,bigtech,junior,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you construct a palindrome checker?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain greedy algorithms?,Software Engineer,Software Engineer,"Meta, Oscar Health",2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you explain greedy algorithms?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you convert an integer to English (e.g. 100 to one hundred; 12345 to twelve thousand three hundred forty five)?,Software Engineer,Software Engineer,Meta,2018,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'Can you convert an integer to English (e.g. 100 to one hundred; 12345 to twelve thousand three hundred forty five)?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Find the kth largest integer in an array of integers.,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Find the kth largest integer in an array of integers.'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the process of vertical traversal of a binary tree?,Software Engineer,Software Engineer(Internship),Meta,2021,manual,bigtech,junior,Operating System,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the process of vertical traversal of a binary tree?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
How do you calculate a confidence interval?,ML & Data,Data Science Analyst,Meta,2021,manual,bigtech,mid,General CS,"Write a structured answer:
Definition → Working → Example → Use-case",Identify the main concept in: 'How do you calculate a confidence interval?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
Can you explain the concept of binary trees and how they work?,Software Engineer,Senior Software Engineer,Meta,2021,manual,bigtech,senior,DSA,"It is a data structure/algorithm used to organize and process data efficiently to reduce time complexity and improve performance.
Common operations include insert, delete, search and traversal.",Identify the main concept in: 'Can you explain the concept of binary trees and how they work?'. What problem does it solve?,"Answer in 3 parts: definition, working, and example."
